GeoFips,GeoName,LineCode,Description,2023
33540,"Missoula, MT (Metropolitan Statistical Area)",1,RPPs: All items,93.107
33540,"Missoula, MT (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.290
33540,"Missoula, MT (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",92.845
33540,"Missoula, MT (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",73.430
33540,"Missoula, MT (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.451
33660,"Mobile, AL (Metropolitan Statistical Area)",1,RPPs: All items,89.418
33660,"Mobile, AL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.052
33660,"Mobile, AL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",60.431
33660,"Mobile, AL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.096
33660,"Mobile, AL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.684
33700,"Modesto, CA (Metropolitan Statistical Area)",1,RPPs: All items,104.962
33700,"Modesto, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
33700,"Modesto, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",103.669
33700,"Modesto, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",134.752
33700,"Modesto, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
33740,"Monroe, LA (Metropolitan Statistical Area)",1,RPPs: All items,83.601
33740,"Monroe, LA (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.036
33740,"Monroe, LA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",44.195
33740,"Monroe, LA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",76.783
33740,"Monroe, LA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.340
33780,"Monroe, MI (Metropolitan Statistical Area)",1,RPPs: All items,93.214
33780,"Monroe, MI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.313
33780,"Monroe, MI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",77.817
33780,"Monroe, MI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",95.463
33780,"Monroe, MI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.880
33860,"Montgomery, AL (Metropolitan Statistical Area)",1,RPPs: All items,90.757
33860,"Montgomery, AL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.052
33860,"Montgomery, AL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",65.665
33860,"Montgomery, AL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.809
33860,"Montgomery, AL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.684
34060,"Morgantown, WV (Metropolitan Statistical Area)",1,RPPs: All items,92.275
34060,"Morgantown, WV (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.431
34060,"Morgantown, WV (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",66.084
34060,"Morgantown, WV (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.058
34060,"Morgantown, WV (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.402
34100,"Morristown, TN (Metropolitan Statistical Area)",1,RPPs: All items,87.712
34100,"Morristown, TN (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.775
34100,"Morristown, TN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",57.386
34100,"Morristown, TN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",76.100
34100,"Morristown, TN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.600
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",1,RPPs: All items,106.018
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.775
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",121.609
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.073
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.889
34620,"Muncie, IN (Metropolitan Statistical Area)",1,RPPs: All items,88.802
34620,"Muncie, IN (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.057
34620,"Muncie, IN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",61.233
34620,"Muncie, IN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",87.173
34620,"Muncie, IN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.592
34740,"Muskegon, MI (Metropolitan Statistical Area)",1,RPPs: All items,91.683
34740,"Muskegon, MI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.313
34740,"Muskegon, MI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",73.523
34740,"Muskegon, MI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",93.099
34740,"Muskegon, MI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.880
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",1,RPPs: All items,92.818
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.846
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",80.730
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",84.772
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.642
34900,"Napa, CA (Metropolitan Statistical Area)",1,RPPs: All items,111.770
34900,"Napa, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
34900,"Napa, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",161.947
34900,"Napa, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",138.690
34900,"Napa, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",1,RPPs: All items,105.811
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",146.202
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.988
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",1,RPPs: All items,97.430
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.775
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",107.334
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",76.506
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.600
35100,"New Bern, NC (Metropolitan Statistical Area)",1,RPPs: All items,89.945
35100,"New Bern, NC (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.458
35100,"New Bern, NC (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",66.015
35100,"New Bern, NC (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",83.023
35100,"New Bern, NC (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.136
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",1,RPPs: All items,103.502
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",2,"  RPPs: Goods",97.372
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",113.451
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",150.873
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.639
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",1,RPPs: All items,91.146
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.036
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",79.674
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",77.154
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.340
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",1,RPPs: All items,112.473
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",109.523
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",149.261
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",129.994
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",105.849
35660,"Niles, MI (Metropolitan Statistical Area)",1,RPPs: All items,89.677
35660,"Niles, MI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.313
35660,"Niles, MI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",64.058
35660,"Niles, MI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",95.418
35660,"Niles, MI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.880
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",1,RPPs: All items,103.635
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",137.643
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.027
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",1,RPPs: All items,100.420
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2,"  RPPs: Goods",97.372
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",93.944
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",155.664
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.639
36100,"Ocala, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.506
36100,"Ocala, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
36100,"Ocala, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",86.047
36100,"Ocala, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",92.766
36100,"Ocala, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
36140,"Ocean City, NJ (Metropolitan Statistical Area)",1,RPPs: All items,101.471
36140,"Ocean City, NJ (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.522
36140,"Ocean City, NJ (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",111.412
36140,"Ocean City, NJ (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",110.434
36140,"Ocean City, NJ (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.931
36220,"Odessa, TX (Metropolitan Statistical Area)",1,RPPs: All items,92.056
36220,"Odessa, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
36220,"Odessa, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",83.504
36220,"Odessa, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.154
36220,"Odessa, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",1,RPPs: All items,95.132
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.018
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",106.980
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",73.268
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.365
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",1,RPPs: All items,90.978
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.190
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",78.097
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",80.490
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.414
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",1,RPPs: All items,106.477
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.775
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",125.924
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.935
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.889
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",1,RPPs: All items,92.519
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.238
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",87.275
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.331
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",92.723
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",1,RPPs: All items,101.109
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",121.044
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.311
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",1,RPPs: All items,90.692
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.114
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",65.413
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.965
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.969
36980,"Owensboro, KY (Metropolitan Statistical Area)",1,RPPs: All items,90.034
36980,"Owensboro, KY (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.178
36980,"Owensboro, KY (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",58.945
36980,"Owensboro, KY (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.235
36980,"Owensboro, KY (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.318
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",1,RPPs: All items,113.470
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",177.701
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",130.237
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1,RPPs: All items,100.838
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",118.910
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.155
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
37460,"Panama City, FL (Metropolitan Statistical Area)",1,RPPs: All items,97.980
37460,"Panama City, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
37460,"Panama City, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",99.311
37460,"Panama City, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.287
37460,"Panama City, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",1,RPPs: All items,88.219
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.431
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",50.103
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.849
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.402
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.560
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",84.612
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",92.740
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
37900,"Peoria, IL (Metropolitan Statistical Area)",1,RPPs: All items,88.617
37900,"Peoria, IL (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.491
37900,"Peoria, IL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",57.795
37900,"Peoria, IL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.349
37900,"Peoria, IL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.195
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1,RPPs: All items,103.547
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2,"  RPPs: Goods",100.284
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",117.757
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",119.896
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",101.507
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1,RPPs: All items,105.524
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.426
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",124.340
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",83.001
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",106.186
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1,RPPs: All items,80.325
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.115
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",39.165
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.750
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.225
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1,RPPs: All items,94.442
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.458
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",73.458
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",117.901
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.633
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,92.967
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2,"  RPPs: Goods",97.519
38340,"Pittsfield, MA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",60.663
38340,"Pittsfield, MA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",152.846
38340,"Pittsfield, MA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",101.580
38540,"Pocatello, ID (Metropolitan Statistical Area)",1,RPPs: All items,87.752
38540,"Pocatello, ID (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.861
38540,"Pocatello, ID (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",70.852
38540,"Pocatello, ID (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",68.006
38540,"Pocatello, ID (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",92.884
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1,RPPs: All items,103.597
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.562
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",119.602
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",141.880
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",103.025
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1,RPPs: All items,106.615
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.592
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",124.597
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.036
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",103.941
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1,RPPs: All items,101.675
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",122.455
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.450
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) *",1,RPPs: All items,109.728
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) *",2,"  RPPs: Goods",109.412
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) *",3,"  RPPs: Services: Housing",118.971
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) *",4,"  RPPs: Services: Utilities",136.997
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) *",5,"  RPPs: Services: Other",106.380
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1,RPPs: All items,95.026
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.066
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",100.643
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.406
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.260
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1,RPPs: All items,100.862
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2,"  RPPs: Goods",97.009
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",98.875
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",147.853
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.161
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",1,RPPs: All items,95.023
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.018
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",107.400
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",72.668
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.365
39380,"Pueblo, CO (Metropolitan Statistical Area)",1,RPPs: All items,92.397
39380,"Pueblo, CO (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.333
39380,"Pueblo, CO (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",90.067
39380,"Pueblo, CO (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",79.804
39380,"Pueblo, CO (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.013
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",1,RPPs: All items,98.437
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",101.927
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.985
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
39540,"Racine, WI (Metropolitan Statistical Area)",1,RPPs: All items,95.038
39540,"Racine, WI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.114
39540,"Racine, WI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",91.980
39540,"Racine, WI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.787
39540,"Racine, WI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.969
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",1,RPPs: All items,97.989
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.458
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",104.020
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",84.375
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.136
39660,"Rapid City, SD (Metropolitan Statistical Area)",1,RPPs: All items,90.315
39660,"Rapid City, SD (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.069
39660,"Rapid City, SD (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",77.079
39660,"Rapid City, SD (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.124
39660,"Rapid City, SD (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",91.807
39740,"Reading, PA (Metropolitan Statistical Area)",1,RPPs: All items,96.019
39740,"Reading, PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.458
